loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
2.0722577583789827,1.9363660842180253,500,1754800193,checkpoint_000000,True,False,1,51de6_00105,2025-08-10_05-29-53,33.578001260757446,33.578001260757446,1712984,ash,134.226.40.133,33.578001260757446,1
1.7703825771808623,1.5732089072465896,1000,1754800226,checkpoint_000001,True,False,2,51de6_00105,2025-08-10_05-30-26,33.167497634887695,66.74549889564514,1712984,ash,134.226.40.133,66.74549889564514,2
1.6513204783201219,1.4244153755903244,1500,1754800259,checkpoint_000002,True,False,3,51de6_00105,2025-08-10_05-30-59,32.84556746482849,99.59106636047363,1712984,ash,134.226.40.133,99.59106636047363,3
1.5882934463024139,1.3492922419309616,2000,1754800292,checkpoint_000003,True,False,4,51de6_00105,2025-08-10_05-31-32,32.41723823547363,132.00830459594727,1712984,ash,134.226.40.133,132.00830459594727,4
1.5564092111587524,1.2994093543291092,2500,1754800324,checkpoint_000004,True,False,5,51de6_00105,2025-08-10_05-32-04,31.860233306884766,163.86853790283203,1712984,ash,134.226.40.133,163.86853790283203,5
1.5396914541721345,1.2686804556846618,3000,1754800355,checkpoint_000005,True,False,6,51de6_00105,2025-08-10_05-32-35,31.575294017791748,195.44383192062378,1712984,ash,134.226.40.133,195.44383192062378,6
1.5118565768003465,1.241406074166298,3500,1754800388,checkpoint_000006,True,False,7,51de6_00105,2025-08-10_05-33-08,32.707075357437134,228.1509072780609,1712984,ash,134.226.40.133,228.1509072780609,7
1.4970548284053802,1.213483669757843,4000,1754800418,checkpoint_000007,True,False,8,51de6_00105,2025-08-10_05-33-39,30.591485023498535,258.74239230155945,1712984,ash,134.226.40.133,258.74239230155945,8
1.4959883904457092,1.1947900187969207,4500,1754800449,checkpoint_000008,True,False,9,51de6_00105,2025-08-10_05-34-09,30.742184162139893,289.48457646369934,1712984,ash,134.226.40.133,289.48457646369934,9
1.4872172695398331,1.1762360590696335,5000,1754800480,checkpoint_000009,True,False,10,51de6_00105,2025-08-10_05-34-40,30.614220142364502,320.09879660606384,1712984,ash,134.226.40.133,320.09879660606384,10
1.4932745343446732,1.1677163642644883,5500,1754800512,checkpoint_000010,True,False,11,51de6_00105,2025-08-10_05-35-12,32.608909130096436,352.7077057361603,1712984,ash,134.226.40.133,352.7077057361603,11
1.4729770237207414,1.146013365983963,6000,1754800545,checkpoint_000011,True,False,12,51de6_00105,2025-08-10_05-35-45,32.59878063201904,385.3064863681793,1712984,ash,134.226.40.133,385.3064863681793,12
1.4898583370447158,1.1408057337999344,6500,1754800578,checkpoint_000012,True,False,13,51de6_00105,2025-08-10_05-36-18,32.83204889297485,418.1385352611542,1712984,ash,134.226.40.133,418.1385352611542,13
1.4853521758317947,1.1218970495462417,7000,1754800607,checkpoint_000013,True,False,14,51de6_00105,2025-08-10_05-36-47,29.34455966949463,447.4830949306488,1712984,ash,134.226.40.133,447.4830949306488,14
1.4827379351854324,1.1123541074991226,7500,1754800640,checkpoint_000014,True,False,15,51de6_00105,2025-08-10_05-37-20,32.46808481216431,479.9511797428131,1712984,ash,134.226.40.133,479.9511797428131,15
1.4835197401046754,1.103145917057991,8000,1754800671,checkpoint_000015,True,False,16,51de6_00105,2025-08-10_05-37-51,31.744512796401978,511.6956925392151,1712984,ash,134.226.40.133,511.6956925392151,16
1.4792180329561233,1.0921234387159346,8500,1754800704,checkpoint_000016,True,False,17,51de6_00105,2025-08-10_05-38-24,32.75764751434326,544.4533400535583,1712984,ash,134.226.40.133,544.4533400535583,17
1.4821723824739457,1.0848371255397797,9000,1754800735,checkpoint_000017,True,False,18,51de6_00105,2025-08-10_05-38-55,31.116779804229736,575.5701198577881,1712984,ash,134.226.40.133,575.5701198577881,18
1.48020203769207,1.0763131111860276,9500,1754800768,checkpoint_000018,True,False,19,51de6_00105,2025-08-10_05-39-28,32.516146659851074,608.0862665176392,1712984,ash,134.226.40.133,608.0862665176392,19
1.481362601518631,1.0680769830942154,9999,1754800801,checkpoint_000019,True,True,20,51de6_00105,2025-08-10_05-40-01,32.67772912979126,640.7639956474304,1712984,ash,134.226.40.133,640.7639956474304,20
