loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
nan,nan,500,1754806720,checkpoint_000000,True,False,1,52e60_00115,2025-08-10_07-18-40,33.34591627120972,33.34591627120972,1758193,ash,134.226.40.133,33.34591627120972,1
nan,nan,1000,1754806752,checkpoint_000001,True,False,2,52e60_00115,2025-08-10_07-19-12,32.27943396568298,65.6253502368927,1758193,ash,134.226.40.133,65.6253502368927,2
nan,nan,1500,1754806782,checkpoint_000002,True,False,3,52e60_00115,2025-08-10_07-19-42,29.860053539276123,95.48540377616882,1758193,ash,134.226.40.133,95.48540377616882,3
nan,nan,2000,1754806815,checkpoint_000003,True,False,4,52e60_00115,2025-08-10_07-20-15,32.527803897857666,128.0132076740265,1758193,ash,134.226.40.133,128.0132076740265,4
nan,nan,2500,1754806847,checkpoint_000004,True,False,5,52e60_00115,2025-08-10_07-20-47,32.36705136299133,160.38025903701782,1758193,ash,134.226.40.133,160.38025903701782,5
nan,nan,3000,1754806880,checkpoint_000005,True,False,6,52e60_00115,2025-08-10_07-21-20,32.38977599143982,192.77003502845764,1758193,ash,134.226.40.133,192.77003502845764,6
nan,nan,3500,1754806912,checkpoint_000006,True,False,7,52e60_00115,2025-08-10_07-21-52,32.41014337539673,225.18017840385437,1758193,ash,134.226.40.133,225.18017840385437,7
nan,nan,4000,1754806944,checkpoint_000007,True,False,8,52e60_00115,2025-08-10_07-22-24,32.421860456466675,257.60203886032104,1758193,ash,134.226.40.133,257.60203886032104,8
nan,nan,4500,1754806977,checkpoint_000008,True,False,9,52e60_00115,2025-08-10_07-22-57,32.44065189361572,290.04269075393677,1758193,ash,134.226.40.133,290.04269075393677,9
nan,nan,5000,1754807009,checkpoint_000009,True,False,10,52e60_00115,2025-08-10_07-23-29,32.43551754951477,322.47820830345154,1758193,ash,134.226.40.133,322.47820830345154,10
nan,nan,5500,1754807042,checkpoint_000010,True,False,11,52e60_00115,2025-08-10_07-24-02,32.41173815727234,354.8899464607239,1758193,ash,134.226.40.133,354.8899464607239,11
nan,nan,6000,1754807074,checkpoint_000011,True,False,12,52e60_00115,2025-08-10_07-24-34,32.455323934555054,387.34527039527893,1758193,ash,134.226.40.133,387.34527039527893,12
nan,nan,6500,1754807107,checkpoint_000012,True,False,13,52e60_00115,2025-08-10_07-25-07,32.647002935409546,419.9922733306885,1758193,ash,134.226.40.133,419.9922733306885,13
nan,nan,7000,1754807139,checkpoint_000013,True,False,14,52e60_00115,2025-08-10_07-25-39,32.475627422332764,452.46790075302124,1758193,ash,134.226.40.133,452.46790075302124,14
nan,nan,7500,1754807172,checkpoint_000014,True,False,15,52e60_00115,2025-08-10_07-26-12,32.47801065444946,484.9459114074707,1758193,ash,134.226.40.133,484.9459114074707,15
nan,nan,8000,1754807204,checkpoint_000015,True,False,16,52e60_00115,2025-08-10_07-26-44,32.47937226295471,517.4252836704254,1758193,ash,134.226.40.133,517.4252836704254,16
nan,nan,8500,1754807237,checkpoint_000016,True,False,17,52e60_00115,2025-08-10_07-27-17,32.480045557022095,549.9053292274475,1758193,ash,134.226.40.133,549.9053292274475,17
nan,nan,9000,1754807269,checkpoint_000017,True,False,18,52e60_00115,2025-08-10_07-27-49,32.49371838569641,582.3990476131439,1758193,ash,134.226.40.133,582.3990476131439,18
nan,nan,9500,1754807302,checkpoint_000018,True,False,19,52e60_00115,2025-08-10_07-28-22,32.52477431297302,614.923821926117,1758193,ash,134.226.40.133,614.923821926117,19
nan,nan,9999,1754807334,checkpoint_000019,True,True,20,52e60_00115,2025-08-10_07-28-54,32.69210171699524,647.6159236431122,1758193,ash,134.226.40.133,647.6159236431122,20
