loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
nan,nan,500,1754821015,checkpoint_000000,True,False,1,556d6_00212,2025-08-10_11-16-55,36.26401662826538,36.26401662826538,1859307,ash,134.226.40.133,36.26401662826538,1
nan,nan,1000,1754821049,checkpoint_000001,True,False,2,556d6_00212,2025-08-10_11-17-29,33.972010135650635,70.23602676391602,1859307,ash,134.226.40.133,70.23602676391602,2
nan,nan,1500,1754821083,checkpoint_000002,True,False,3,556d6_00212,2025-08-10_11-18-03,34.15160346031189,104.3876302242279,1859307,ash,134.226.40.133,104.3876302242279,3
nan,nan,2000,1754821118,checkpoint_000003,True,False,4,556d6_00212,2025-08-10_11-18-38,35.11492729187012,139.50255751609802,1859307,ash,134.226.40.133,139.50255751609802,4
nan,nan,2500,1754821154,checkpoint_000004,True,False,5,556d6_00212,2025-08-10_11-19-14,35.45738911628723,174.95994663238525,1859307,ash,134.226.40.133,174.95994663238525,5
nan,nan,3000,1754821189,checkpoint_000005,True,False,6,556d6_00212,2025-08-10_11-19-49,34.94831395149231,209.90826058387756,1859307,ash,134.226.40.133,209.90826058387756,6
nan,nan,3500,1754821222,checkpoint_000006,True,False,7,556d6_00212,2025-08-10_11-20-22,33.58914875984192,243.49740934371948,1859307,ash,134.226.40.133,243.49740934371948,7
nan,nan,4000,1754821258,checkpoint_000007,True,False,8,556d6_00212,2025-08-10_11-20-58,35.85781121253967,279.35522055625916,1859307,ash,134.226.40.133,279.35522055625916,8
nan,nan,4500,1754821292,checkpoint_000008,True,False,9,556d6_00212,2025-08-10_11-21-32,34.258589029312134,313.6138095855713,1859307,ash,134.226.40.133,313.6138095855713,9
nan,nan,5000,1754821325,checkpoint_000009,True,False,10,556d6_00212,2025-08-10_11-22-05,32.313905477523804,345.9277150630951,1859307,ash,134.226.40.133,345.9277150630951,10
nan,nan,5500,1754821355,checkpoint_000010,True,False,11,556d6_00212,2025-08-10_11-22-35,30.299183130264282,376.2268981933594,1859307,ash,134.226.40.133,376.2268981933594,11
nan,nan,6000,1754821387,checkpoint_000011,True,False,12,556d6_00212,2025-08-10_11-23-08,32.41772484779358,408.64462304115295,1859307,ash,134.226.40.133,408.64462304115295,12
nan,nan,6500,1754821420,checkpoint_000012,True,False,13,556d6_00212,2025-08-10_11-23-40,32.37931156158447,441.0239346027374,1859307,ash,134.226.40.133,441.0239346027374,13
nan,nan,7000,1754821452,checkpoint_000013,True,False,14,556d6_00212,2025-08-10_11-24-12,32.384265184402466,473.4081997871399,1859307,ash,134.226.40.133,473.4081997871399,14
nan,nan,7500,1754821485,checkpoint_000014,True,False,15,556d6_00212,2025-08-10_11-24-45,32.70684742927551,506.1150472164154,1859307,ash,134.226.40.133,506.1150472164154,15
