loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
nan,nan,500,1754782232,checkpoint_000000,True,False,1,4de95_00106,2025-08-10_00-30-32,33.03070831298828,33.03070831298828,1564728,ash,134.226.40.133,33.03070831298828,1
nan,nan,1000,1754782264,checkpoint_000001,True,False,2,4de95_00106,2025-08-10_00-31-04,32.09424710273743,65.12495541572571,1564728,ash,134.226.40.133,65.12495541572571,2
nan,nan,1500,1754782293,checkpoint_000002,True,False,3,4de95_00106,2025-08-10_00-31-33,29.541824102401733,94.66677951812744,1564728,ash,134.226.40.133,94.66677951812744,3
nan,nan,2000,1754782326,checkpoint_000003,True,False,4,4de95_00106,2025-08-10_00-32-06,32.3832049369812,127.04998445510864,1564728,ash,134.226.40.133,127.04998445510864,4
nan,nan,2500,1754782357,checkpoint_000004,True,False,5,4de95_00106,2025-08-10_00-32-37,30.957556009292603,158.00754046440125,1564728,ash,134.226.40.133,158.00754046440125,5
nan,nan,3000,1754782389,checkpoint_000005,True,False,6,4de95_00106,2025-08-10_00-33-09,32.2794451713562,190.28698563575745,1564728,ash,134.226.40.133,190.28698563575745,6
nan,nan,3500,1754782421,checkpoint_000006,True,False,7,4de95_00106,2025-08-10_00-33-41,32.502112865448,222.78909850120544,1564728,ash,134.226.40.133,222.78909850120544,7
nan,nan,4000,1754782454,checkpoint_000007,True,False,8,4de95_00106,2025-08-10_00-34-14,32.26350522041321,255.05260372161865,1564728,ash,134.226.40.133,255.05260372161865,8
nan,nan,4500,1754782484,checkpoint_000008,True,False,9,4de95_00106,2025-08-10_00-34-44,30.539308786392212,285.59191250801086,1564728,ash,134.226.40.133,285.59191250801086,9
nan,nan,5000,1754782516,checkpoint_000009,True,False,10,4de95_00106,2025-08-10_00-35-16,32.09273409843445,317.6846466064453,1564728,ash,134.226.40.133,317.6846466064453,10
nan,nan,5500,1754782548,checkpoint_000010,True,False,11,4de95_00106,2025-08-10_00-35-48,32.14597296714783,349.83061957359314,1564728,ash,134.226.40.133,349.83061957359314,11
nan,nan,6000,1754782580,checkpoint_000011,True,False,12,4de95_00106,2025-08-10_00-36-20,31.967294454574585,381.7979140281677,1564728,ash,134.226.40.133,381.7979140281677,12
nan,nan,6500,1754782612,checkpoint_000012,True,False,13,4de95_00106,2025-08-10_00-36-52,31.97133994102478,413.7692539691925,1564728,ash,134.226.40.133,413.7692539691925,13
nan,nan,7000,1754782644,checkpoint_000013,True,False,14,4de95_00106,2025-08-10_00-37-24,31.98150110244751,445.75075507164,1564728,ash,134.226.40.133,445.75075507164,14
nan,nan,7500,1754782676,checkpoint_000014,True,False,15,4de95_00106,2025-08-10_00-37-56,32.005396366119385,477.7561514377594,1564728,ash,134.226.40.133,477.7561514377594,15
nan,nan,8000,1754782708,checkpoint_000015,True,False,16,4de95_00106,2025-08-10_00-38-28,32.001396894454956,509.75754833221436,1564728,ash,134.226.40.133,509.75754833221436,16
nan,nan,8500,1754782740,checkpoint_000016,True,False,17,4de95_00106,2025-08-10_00-39-01,32.11074161529541,541.8682899475098,1564728,ash,134.226.40.133,541.8682899475098,17
nan,nan,9000,1754782772,checkpoint_000017,True,False,18,4de95_00106,2025-08-10_00-39-32,31.893941402435303,573.7622313499451,1564728,ash,134.226.40.133,573.7622313499451,18
nan,nan,9500,1754782804,checkpoint_000018,True,False,19,4de95_00106,2025-08-10_00-40-04,32.03693771362305,605.7991690635681,1564728,ash,134.226.40.133,605.7991690635681,19
nan,nan,9999,1754782836,checkpoint_000019,True,True,20,4de95_00106,2025-08-10_00-40-36,31.989153623580933,637.788322687149,1564728,ash,134.226.40.133,637.788322687149,20
