loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
nan,nan,500,1754811307,checkpoint_000000,True,False,1,53eeb_00070,2025-08-10_08-35-07,33.25360131263733,33.25360131263733,1786822,ash,134.226.40.133,33.25360131263733,1
nan,nan,1000,1754811339,checkpoint_000001,True,False,2,53eeb_00070,2025-08-10_08-35-39,32.031566858291626,65.28516817092896,1786822,ash,134.226.40.133,65.28516817092896,2
nan,nan,1500,1754811371,checkpoint_000002,True,False,3,53eeb_00070,2025-08-10_08-36-11,31.990625143051147,97.2757933139801,1786822,ash,134.226.40.133,97.2757933139801,3
nan,nan,2000,1754811403,checkpoint_000003,True,False,4,53eeb_00070,2025-08-10_08-36-43,31.946655750274658,129.22244906425476,1786822,ash,134.226.40.133,129.22244906425476,4
nan,nan,2500,1754811435,checkpoint_000004,True,False,5,53eeb_00070,2025-08-10_08-37-15,32.08321142196655,161.3056604862213,1786822,ash,134.226.40.133,161.3056604862213,5
nan,nan,3000,1754811467,checkpoint_000005,True,False,6,53eeb_00070,2025-08-10_08-37-47,32.04658055305481,193.35224103927612,1786822,ash,134.226.40.133,193.35224103927612,6
nan,nan,3500,1754811499,checkpoint_000006,True,False,7,53eeb_00070,2025-08-10_08-38-19,32.09195065498352,225.44419169425964,1786822,ash,134.226.40.133,225.44419169425964,7
nan,nan,4000,1754811531,checkpoint_000007,True,False,8,53eeb_00070,2025-08-10_08-38-51,31.89909076690674,257.3432824611664,1786822,ash,134.226.40.133,257.3432824611664,8
nan,nan,4500,1754811563,checkpoint_000008,True,False,9,53eeb_00070,2025-08-10_08-39-23,31.969996452331543,289.3132789134979,1786822,ash,134.226.40.133,289.3132789134979,9
nan,nan,5000,1754811595,checkpoint_000009,True,False,10,53eeb_00070,2025-08-10_08-39-55,31.92162561416626,321.2349045276642,1786822,ash,134.226.40.133,321.2349045276642,10
nan,nan,5500,1754811627,checkpoint_000010,True,False,11,53eeb_00070,2025-08-10_08-40-27,31.971851348876953,353.20675587654114,1786822,ash,134.226.40.133,353.20675587654114,11
nan,nan,6000,1754811659,checkpoint_000011,True,False,12,53eeb_00070,2025-08-10_08-40-59,32.06986212730408,385.2766180038452,1786822,ash,134.226.40.133,385.2766180038452,12
nan,nan,6500,1754811691,checkpoint_000012,True,False,13,53eeb_00070,2025-08-10_08-41-31,31.984771966934204,417.2613899707794,1786822,ash,134.226.40.133,417.2613899707794,13
nan,nan,7000,1754811723,checkpoint_000013,True,False,14,53eeb_00070,2025-08-10_08-42-03,32.12807297706604,449.38946294784546,1786822,ash,134.226.40.133,449.38946294784546,14
nan,nan,7500,1754811752,checkpoint_000014,True,False,15,53eeb_00070,2025-08-10_08-42-32,28.943965911865234,478.3334288597107,1786822,ash,134.226.40.133,478.3334288597107,15
nan,nan,8000,1754811784,checkpoint_000015,True,False,16,53eeb_00070,2025-08-10_08-43-04,32.46317768096924,510.79660654067993,1786822,ash,134.226.40.133,510.79660654067993,16
nan,nan,8500,1754811816,checkpoint_000016,True,False,17,53eeb_00070,2025-08-10_08-43-36,32.001829862594604,542.7984364032745,1786822,ash,134.226.40.133,542.7984364032745,17
nan,nan,9000,1754811847,checkpoint_000017,True,False,18,53eeb_00070,2025-08-10_08-44-07,31.25249481201172,574.0509312152863,1786822,ash,134.226.40.133,574.0509312152863,18
nan,nan,9500,1754811878,checkpoint_000018,True,False,19,53eeb_00070,2025-08-10_08-44-38,30.677056550979614,604.7279877662659,1786822,ash,134.226.40.133,604.7279877662659,19
nan,nan,9999,1754811910,checkpoint_000019,True,True,20,53eeb_00070,2025-08-10_08-45-10,32.015981674194336,636.7439694404602,1786822,ash,134.226.40.133,636.7439694404602,20
