loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
nan,nan,500,1754769901,checkpoint_000000,True,False,1,4b902_00086,2025-08-09_21-05-01,33.44302725791931,33.44302725791931,1489062,ash,134.226.40.133,33.44302725791931,1
nan,nan,1000,1754769933,checkpoint_000001,True,False,2,4b902_00086,2025-08-09_21-05-33,32.388473987579346,65.83150124549866,1489062,ash,134.226.40.133,65.83150124549866,2
nan,nan,1500,1754769966,checkpoint_000002,True,False,3,4b902_00086,2025-08-09_21-06-06,32.72005486488342,98.55155611038208,1489062,ash,134.226.40.133,98.55155611038208,3
nan,nan,2000,1754769999,checkpoint_000003,True,False,4,4b902_00086,2025-08-09_21-06-39,32.688048124313354,131.23960423469543,1489062,ash,134.226.40.133,131.23960423469543,4
nan,nan,2500,1754770031,checkpoint_000004,True,False,5,4b902_00086,2025-08-09_21-07-11,32.70563340187073,163.94523763656616,1489062,ash,134.226.40.133,163.94523763656616,5
nan,nan,3000,1754770064,checkpoint_000005,True,False,6,4b902_00086,2025-08-09_21-07-44,32.422165632247925,196.3674032688141,1489062,ash,134.226.40.133,196.3674032688141,6
nan,nan,3500,1754770096,checkpoint_000006,True,False,7,4b902_00086,2025-08-09_21-08-16,32.45920443534851,228.8266077041626,1489062,ash,134.226.40.133,228.8266077041626,7
nan,nan,4000,1754770129,checkpoint_000007,True,False,8,4b902_00086,2025-08-09_21-08-49,32.45688724517822,261.2834949493408,1489062,ash,134.226.40.133,261.2834949493408,8
nan,nan,4500,1754770160,checkpoint_000008,True,False,9,4b902_00086,2025-08-09_21-09-20,31.16039800643921,292.44389295578003,1489062,ash,134.226.40.133,292.44389295578003,9
nan,nan,5000,1754770190,checkpoint_000009,True,False,10,4b902_00086,2025-08-09_21-09-50,30.35508680343628,322.7989797592163,1489062,ash,134.226.40.133,322.7989797592163,10
nan,nan,5500,1754770222,checkpoint_000010,True,False,11,4b902_00086,2025-08-09_21-10-22,32.03628754615784,354.83526730537415,1489062,ash,134.226.40.133,354.83526730537415,11
nan,nan,6000,1754770252,checkpoint_000011,True,False,12,4b902_00086,2025-08-09_21-10-52,29.763104915618896,384.59837222099304,1489062,ash,134.226.40.133,384.59837222099304,12
nan,nan,6500,1754770282,checkpoint_000012,True,False,13,4b902_00086,2025-08-09_21-11-22,29.734867334365845,414.3332395553589,1489062,ash,134.226.40.133,414.3332395553589,13
nan,nan,7000,1754770311,checkpoint_000013,True,False,14,4b902_00086,2025-08-09_21-11-51,29.010597229003906,443.3438367843628,1489062,ash,134.226.40.133,443.3438367843628,14
nan,nan,7500,1754770343,checkpoint_000014,True,False,15,4b902_00086,2025-08-09_21-12-23,32.225823163986206,475.569659948349,1489062,ash,134.226.40.133,475.569659948349,15
nan,nan,8000,1754770374,checkpoint_000015,True,False,16,4b902_00086,2025-08-09_21-12-54,30.905497074127197,506.4751570224762,1489062,ash,134.226.40.133,506.4751570224762,16
nan,nan,8500,1754770406,checkpoint_000016,True,False,17,4b902_00086,2025-08-09_21-13-26,31.968400478363037,538.4435575008392,1489062,ash,134.226.40.133,538.4435575008392,17
nan,nan,9000,1754770437,checkpoint_000017,True,False,18,4b902_00086,2025-08-09_21-13-57,30.82429313659668,569.2678506374359,1489062,ash,134.226.40.133,569.2678506374359,18
nan,nan,9500,1754770467,checkpoint_000018,True,False,19,4b902_00086,2025-08-09_21-14-27,29.850492000579834,599.1183426380157,1489062,ash,134.226.40.133,599.1183426380157,19
nan,nan,9999,1754770499,checkpoint_000019,True,True,20,4b902_00086,2025-08-09_21-14-59,32.04604911804199,631.1643917560577,1489062,ash,134.226.40.133,631.1643917560577,20
