loss,train_loss,iter,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
nan,nan,500,1754792648,checkpoint_000000,True,False,1,506db_00049,2025-08-10_03-24-08,33.55084228515625,33.55084228515625,1651477,ash,134.226.40.133,33.55084228515625,1
nan,nan,1000,1754792679,checkpoint_000001,True,False,2,506db_00049,2025-08-10_03-24-39,30.918301105499268,64.46914339065552,1651477,ash,134.226.40.133,64.46914339065552,2
nan,nan,1500,1754792711,checkpoint_000002,True,False,3,506db_00049,2025-08-10_03-25-11,32.300846099853516,96.76998949050903,1651477,ash,134.226.40.133,96.76998949050903,3
nan,nan,2000,1754792741,checkpoint_000003,True,False,4,506db_00049,2025-08-10_03-25-41,29.928872108459473,126.6988615989685,1651477,ash,134.226.40.133,126.6988615989685,4
nan,nan,2500,1754792771,checkpoint_000004,True,False,5,506db_00049,2025-08-10_03-26-11,29.589675903320312,156.28853750228882,1651477,ash,134.226.40.133,156.28853750228882,5
nan,nan,3000,1754792803,checkpoint_000005,True,False,6,506db_00049,2025-08-10_03-26-43,31.892629384994507,188.18116688728333,1651477,ash,134.226.40.133,188.18116688728333,6
nan,nan,3500,1754792832,checkpoint_000006,True,False,7,506db_00049,2025-08-10_03-27-12,29.62622880935669,217.80739569664001,1651477,ash,134.226.40.133,217.80739569664001,7
nan,nan,4000,1754792861,checkpoint_000007,True,False,8,506db_00049,2025-08-10_03-27-41,28.546991109848022,246.35438680648804,1651477,ash,134.226.40.133,246.35438680648804,8
nan,nan,4500,1754792893,checkpoint_000008,True,False,9,506db_00049,2025-08-10_03-28-13,32.550363540649414,278.90475034713745,1651477,ash,134.226.40.133,278.90475034713745,9
nan,nan,5000,1754792924,checkpoint_000009,True,False,10,506db_00049,2025-08-10_03-28-44,31.04710078239441,309.95185112953186,1651477,ash,134.226.40.133,309.95185112953186,10
nan,nan,5500,1754792957,checkpoint_000010,True,False,11,506db_00049,2025-08-10_03-29-17,32.254514932632446,342.2063660621643,1651477,ash,134.226.40.133,342.2063660621643,11
nan,nan,6000,1754792989,checkpoint_000011,True,False,12,506db_00049,2025-08-10_03-29-49,32.424757957458496,374.6311240196228,1651477,ash,134.226.40.133,374.6311240196228,12
nan,nan,6500,1754793021,checkpoint_000012,True,False,13,506db_00049,2025-08-10_03-30-21,32.38411903381348,407.0152430534363,1651477,ash,134.226.40.133,407.0152430534363,13
nan,nan,7000,1754793054,checkpoint_000013,True,False,14,506db_00049,2025-08-10_03-30-54,32.37340474128723,439.3886477947235,1651477,ash,134.226.40.133,439.3886477947235,14
nan,nan,7500,1754793086,checkpoint_000014,True,False,15,506db_00049,2025-08-10_03-31-26,32.19403839111328,471.5826861858368,1651477,ash,134.226.40.133,471.5826861858368,15
nan,nan,8000,1754793118,checkpoint_000015,True,False,16,506db_00049,2025-08-10_03-31-58,32.39124631881714,503.97393250465393,1651477,ash,134.226.40.133,503.97393250465393,16
nan,nan,8500,1754793151,checkpoint_000016,True,False,17,506db_00049,2025-08-10_03-32-31,32.164806842803955,536.1387393474579,1651477,ash,134.226.40.133,536.1387393474579,17
nan,nan,9000,1754793183,checkpoint_000017,True,False,18,506db_00049,2025-08-10_03-33-03,32.14498829841614,568.283727645874,1651477,ash,134.226.40.133,568.283727645874,18
nan,nan,9500,1754793215,checkpoint_000018,True,False,19,506db_00049,2025-08-10_03-33-35,32.32061433792114,600.6043419837952,1651477,ash,134.226.40.133,600.6043419837952,19
nan,nan,9999,1754793247,checkpoint_000019,True,True,20,506db_00049,2025-08-10_03-34-07,32.26789402961731,632.8722360134125,1651477,ash,134.226.40.133,632.8722360134125,20
